% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.043476306e+02 +2.043476306e+02 +1.951376306e+02 +1.951376306e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 +1.757002332e+02 +1.757002332e+02 +1.664902332e+02 +1.664902332e+02 -4.0627e-01 -3.5629e+00 -7.5559e-02 +2.1758e-01 -8.9911e-01 +1.3622e+00 +7.1884e+00 +8.0865e+00 -2.9639e+00 +4.3184e-01
13 +1.592284733e+02 +1.592284733e+02 +1.500184733e+02 +1.500184733e+02 +6.5493e-01 -4.2828e+00 +9.1608e-01 +8.8409e-01 -1.1795e+00 +1.0662e+00 +7.7501e+00 +5.9388e+00 -2.4091e+00 -4.9196e-01
18 +1.582346339e+02 +1.582346339e+02 +1.490246339e+02 +1.490246339e+02 -2.0627e+00 -3.8200e+00 -4.0812e-01 +1.5363e+00 -1.2405e+00 +1.1023e+00 +7.7869e+00 +9.6038e+00 -2.8848e+00 -1.2221e+00
28 +1.246380313e+02 +1.246380313e+02 +1.154280313e+02 +1.154280313e+02 -1.4433e+00 -2.3503e+00 -2.4131e+00 +1.5847e+00 -1.2151e+00 +2.0761e+00 +6.7943e+00 +8.5385e+00 -6.8587e-01 -2.6086e+00
34 +1.212423186e+02 +1.212423186e+02 +1.120323186e+02 +1.120323186e+02 -3.7751e+00 -2.1358e+00 -2.6373e+00 +1.3228e+00 -8.7874e-01 +2.2228e+00 +6.7474e+00 +9.1310e+00 -5.3059e-01 -3.1681e+00
35 +1.078698106e+02 +1.078698106e+02 +9.865981056e+01 +9.865981056e+01 -2.5110e+00 -1.7442e+00 -3.7252e+00 +1.8760e+00 -2.1993e+00 +1.6465e+00 +6.1158e+00 +7.9237e+00 -6.2540e-01 -4.3037e+00
44 +8.344767772e+01 +8.344767772e+01 +7.423767772e+01 +7.423767772e+01 -1.8195e+00 -9.2707e-01 -2.9080e+00 +2.4030e+00 -2.4283e+00 +1.4630e+00 +6.7837e+00 +7.4154e+00 +1.0841e+00 -5.3264e+00
52 +6.353170582e+01 +6.353170582e+01 +5.432170582e+01 +5.432170582e+01 -2.5356e+00 -2.3152e-01 -3.5575e+00 +2.6188e+00 -3.8648e+00 +2.6475e+00 +6.7214e+00 +6.8905e+00 +2.6467e+00 -5.8391e+00
62 +5.575667906e+01 +5.575667906e+01 +4.654667906e+01 +4.654667906e+01 -2.6607e+00 +2.6798e-01 -4.8749e+00 +2.9368e+00 -6.5895e+00 +2.6646e+00 +5.0841e+00 +4.3257e+00 +3.8852e+00 -5.3757e+00
65 +5.322629134e+01 +5.322629134e+01 +4.401629134e+01 +4.401629134e+01 -3.6113e+00 +1.0964e+00 -4.9876e+00 +3.0523e+00 -5.1646e+00 +2.9538e+00 +6.0347e+00 +7.6533e+00 +3.5324e+00 -5.3658e+00
74 +3.687600831e+01 +3.687600831e+01 +2.766600831e+01 +2.766600831e+01 -1.7437e+00 +2.8224e+00 -2.9679e+00 +5.8281e+00 -4.4862e+00 +5.0125e+00 +6.1583e+00 +4.7191e+00 +3.5902e+00 -7.8929e+00
88 +3.168364711e+01 +3.168364711e+01 +2.247364711e+01 +2.247364711e+01 -2.5780e+00 +1.0627e+00 -9.7933e-01 +7.5581e+00 -4.8834e+00 +5.7246e+00 +7.0730e+00 +3.8408e+00 +4.7711e+00 -8.2410e+00
102 +3.116001838e+01 +3.116001838e+01 +2.195001838e+01 +2.195001838e+01 -2.2268e+00 +3.2094e+00 +4.1467e-01 +3.7373e+00 -4.4704e+00 +2.5526e+00 +6.2737e+00 +4.8361e+00 +5.7203e+00 -8.2447e+00
106 +2.962550772e+01 +2.962550772e+01 +2.041550772e+01 +2.041550772e+01 -3.0104e+00 +1.7158e+00 +1.3766e-01 +4.1207e+00 -2.7343e+00 +4.7040e+00 +6.9643e+00 +5.8193e+00 +6.2365e+00 -7.4714e+00
112 +2.627164660e+01 +2.627164660e+01 +1.706164660e+01 +1.706164660e+01 -4.1523e+00 +1.8670e+00 +4.6020e-01 +4.1575e+00 -3.6757e+00 +5.3319e+00 +8.1554e+00 +5.9581e+00 +6.9748e+00 -8.1121e+00
127 +2.488190673e+01 +2.488190673e+01 +1.567190673e+01 +1.567190673e+01 -3.8737e+00 +1.8109e+00 +4.1280e-01 +3.0331e+00 -5.7089e+00 +5.7232e+00 +9.3697e+00 +5.5613e+00 +7.1230e+00 -1.0417e+01
129 +2.452258328e+01 +2.452258328e+01 +1.531258328e+01 +1.531258328e+01 -2.8140e+00 +1.3464e+00 +1.3289e+00 +4.2477e+00 -3.4744e+00 +6.0924e+00 +8.5073e+00 +5.1417e+00 +8.0753e+00 -1.1071e+01
131 +2.336492094e+01 +2.336492094e+01 +1.415492094e+01 +1.415492094e+01 -4.7838e+00 +2.5330e+00 +1.7447e+00 +4.2657e+00 -3.7843e+00 +6.7383e+00 +8.9397e+00 +8.1547e+00 +8.4032e+00 -7.3250e+00
