% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.610802346e+01 +1.610802346e+01 -9.838919765e+02 -9.838919765e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 +1.579018113e+01 +1.579018113e+01 -9.842098189e+02 -9.842098189e+02 -4.5594e-01 -9.2951e-01 -1.6202e+00
6 +1.346076950e+01 +1.346076950e+01 -9.865392305e+02 -9.865392305e+02 -6.0451e-01 +1.0033e+00 -1.0147e+00
11 +1.275391811e+01 +1.275391811e+01 -9.872460819e+02 -9.872460819e+02 +7.9121e-01 +2.3765e-01 -2.6023e-02
21 +1.023273434e+01 +1.023273434e+01 -9.897672657e+02 -9.897672657e+02 +5.4810e-01 +1.1062e-01 -2.7367e-02
66 +8.584652413e+00 +8.584652413e+00 -9.914153476e+02 -9.914153476e+02 +7.2378e-02 +1.3293e+00 -3.1194e+00
77 +2.650981770e+00 +2.650981770e+00 -9.973490182e+02 -9.973490182e+02 +4.4896e-01 +4.2503e-01 -2.8307e+00
94 +2.257160782e+00 +2.257160782e+00 -9.977428392e+02 -9.977428392e+02 -4.7517e-01 +7.6437e-02 -2.0997e+00
99 +2.097766845e+00 +2.097766845e+00 -9.979022332e+02 -9.979022332e+02 +1.9542e-01 -1.6337e-01 -1.6804e+00
132 +9.757218348e-01 +9.757218348e-01 -9.990242782e+02 -9.990242782e+02 +7.4440e-02 +1.4552e-01 -2.6192e+00
215 +7.990250344e-01 +7.990250344e-01 -9.992009750e+02 -9.992009750e+02 -1.6782e-01 +9.0348e-02 -1.9863e+00
322 +7.459873182e-01 +7.459873182e-01 -9.992540127e+02 -9.992540127e+02 -1.5447e-01 +2.3437e-01 -2.2200e+00
586 +7.380110963e-01 +7.380110963e-01 -9.992619889e+02 -9.992619889e+02 -5.0892e-02 +1.1382e-01 -2.0906e+00
669 +6.954767680e-01 +6.954767680e-01 -9.993045232e+02 -9.993045232e+02 -6.4675e-02 +1.7739e-01 -2.2726e+00
% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.769756298e+01 +6.769756298e+01 +1.067697563e+03 +1.067697563e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +4.432445534e+01 +4.432445534e+01 +1.044324455e+03 +1.044324455e+03 +4.6241e-01 +7.6716e-01 +1.9962e+00
10 +2.453938218e+01 +2.453938218e+01 +1.024539382e+03 +1.024539382e+03 +1.3356e+00 -1.7798e-01 -7.8168e-01
17 +1.863850547e+01 +1.863850547e+01 +1.018638505e+03 +1.018638505e+03 +2.5167e+00 -2.0449e+00 -5.9605e-01
24 +1.146759047e+01 +1.146759047e+01 +1.011467590e+03 +1.011467590e+03 +3.0444e+00 -5.8570e+00 -1.1884e+00
32 +9.996900422e+00 +9.996900422e+00 +1.009996900e+03 +1.009996900e+03 +2.8662e+00 -5.8335e+00 -1.1727e+00
41 +9.686669898e+00 +9.686669898e+00 +1.009686670e+03 +1.009686670e+03 +2.6521e+00 -5.3937e+00 -1.1477e+00
90 +5.967040359e+00 +5.967040359e+00 +1.005967040e+03 +1.005967040e+03 +1.7819e+00 -4.5407e+00 -1.1924e+00
109 +5.100081547e+00 +5.100081547e+00 +1.005100082e+03 +1.005100082e+03 +6.6848e-01 -3.3773e+00 -1.5241e+00
112 +2.228479094e+00 +2.228479094e+00 +1.002228479e+03 +1.002228479e+03 -2.1171e-01 -1.9780e+00 -1.1622e+00
120 +9.946335493e-01 +9.946335493e-01 +1.000994634e+03 +1.000994634e+03 -1.0485e-01 -1.9130e+00 -2.6121e+00
187 +1.989836513e-01 +1.989836513e-01 +1.000198984e+03 +1.000198984e+03 +7.7535e-01 -3.2674e+00 -2.1177e+00
189 +1.286555248e-01 +1.286555248e-01 +1.000128656e+03 +1.000128656e+03 +6.5699e-01 -2.9519e+00 -2.3218e+00
367 +1.065762125e-01 +1.065762125e-01 +1.000106576e+03 +1.000106576e+03 +5.3972e-01 -2.8380e+00 -2.3814e+00
388 +1.019962665e-01 +1.019962665e-01 +1.000101996e+03 +1.000101996e+03 +1.6901e-01 -2.4348e+00 -1.7945e+00
443 +3.293700613e-03 +3.293700613e-03 +1.000003294e+03 +1.000003294e+03 -3.5115e-01 -1.8115e+00 -2.2179e+00
498 +9.988565228e-05 +9.988565228e-05 +1.000000100e+03 +1.000000100e+03 -5.8108e-01 -1.5658e+00 -1.9945e+00
1199 +2.423472279e-05 +2.423472279e-05 +1.000000024e+03 +1.000000024e+03 -6.7903e-01 -1.4313e+00 -2.0921e+00
1244 +1.231747069e-05 +1.231747069e-05 +1.000000012e+03 +1.000000012e+03 -7.4482e-01 -1.3792e+00 -2.0186e+00
1291 +3.408682232e-06 +3.408682232e-06 +1.000000003e+03 +1.000000003e+03 -7.7320e-01 -1.3250e+00 -2.0567e+00
1501 +3.642278443e-07 +3.642278443e-07 +1.000000000e+03 +1.000000000e+03 -7.5335e-01 -1.3614e+00 -2.0412e+00
1588 +3.455563728e-07 +3.455563728e-07 +1.000000000e+03 +1.000000000e+03 -7.1978e-01 -1.3966e+00 -2.0360e+00
1735 +2.056295898e-07 +2.056295898e-07 +1.000000000e+03 +1.000000000e+03 -6.6949e-01 -1.4539e+00 -2.0534e+00
2114 +1.455248366e-08 +1.455248366e-08 +1.000000000e+03 +1.000000000e+03 -7.2864e-01 -1.3870e+00 -2.0446e+00
2142 +1.326725396e-10 +1.326725396e-10 +1.000000000e+03 +1.000000000e+03 -7.1745e-01 -1.4001e+00 -2.0546e+00
3556 +0.000000000e+00 +0.000000000e+00 +1.000000000e+03 +1.000000000e+03 -7.1471e-01 -1.4029e+00 -2.0535e+00
% function evaluation | noise-free fitness - Fopt (-4.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.988076993e+01 +5.988076993e+01 +1.075076993e+01 +1.075076993e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +5.363530560e+01 +5.363530560e+01 +4.505305601e+00 +4.505305601e+00 -2.7668e-01 -1.0009e+00 +3.5521e-01
3 +5.050897740e+01 +5.050897740e+01 +1.378977397e+00 +1.378977397e+00 -1.1671e+00 -1.9939e+00 -1.0704e+00
