% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.014078356e+02 +2.014078356e+02 +1.844678356e+02 +1.844678356e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 +1.852330668e+02 +1.852330668e+02 +1.682930668e+02 +1.682930668e+02 +5.7794e-01 -2.4474e-01 +2.9500e+00 -4.7179e-01 +2.7490e+00 -4.4007e-01 -3.3675e+00 -4.7573e+00 -1.8065e+00 -3.6723e+00
7 +8.532640239e+01 +8.532640239e+01 +6.838640239e+01 +6.838640239e+01 +1.9743e+00 +1.5989e+00 -2.6854e-01 -2.8276e+00 +8.4726e-01 -2.0797e+00 -2.8861e+00 -2.7587e+00 +7.7060e-01 -2.3772e+00
13 +7.388825566e+01 +7.388825566e+01 +5.694825566e+01 +5.694825566e+01 +1.4404e+00 +2.6628e+00 -2.1853e+00 -3.2105e+00 -1.0656e-01 -1.2244e+00 -5.9924e-01 -5.3298e-01 +8.6578e-01 -4.6224e-01
14 +7.097399053e+01 +7.097399053e+01 +5.403399053e+01 +5.403399053e+01 +2.3805e+00 +1.4057e+00 -2.7554e-01 -2.9549e+00 +1.9212e-01 -7.1445e-01 -9.2332e-01 -1.2519e+00 +2.1130e+00 -2.1754e+00
34 +6.713118212e+01 +6.713118212e+01 +5.019118212e+01 +5.019118212e+01 +3.9990e+00 +2.0404e+00 -4.5680e-01 -3.8922e+00 +4.9455e-01 +1.3834e-01 -6.8356e-01 -1.1461e+00 +4.9142e-01 -3.5602e+00
48 +5.798672682e+01 +5.798672682e+01 +4.104672682e+01 +4.104672682e+01 +1.8489e+00 +1.3807e+00 -1.4551e+00 -2.0255e+00 +6.1059e-01 -1.2226e+00 +8.1886e-01 +1.7174e-01 +8.2748e-01 -2.3416e-01
50 +4.425397635e+01 +4.425397635e+01 +2.731397635e+01 +2.731397635e+01 +3.6506e+00 +2.1409e+00 -3.2799e-01 -3.0683e+00 -1.7756e+00 +2.0147e-01 +3.0405e+00 -1.2509e+00 -3.7251e-01 -1.1272e+00
53 +3.590154506e+01 +3.590154506e+01 +1.896154506e+01 +1.896154506e+01 +3.9953e+00 +3.5655e+00 -6.9089e-01 -2.1809e+00 -6.5343e-01 -1.4465e+00 +2.1050e+00 -4.9668e-01 -6.4139e-01 -4.9672e-02
76 +1.644479089e+01 +1.644479089e+01 -4.952091076e-01 -4.952091076e-01 +3.7617e+00 +2.6196e+00 +5.1773e-01 -3.6189e-01 +7.5985e-01 -2.4009e+00 +2.2052e+00 -2.6965e+00 +1.1153e-01 -1.9738e-01
86 +1.327536041e+01 +1.327536041e+01 -3.664639593e+00 -3.664639593e+00 +3.8059e+00 +1.0759e+00 -1.3742e-01 +6.5015e-01 +1.1300e+00 -2.0234e+00 +2.4344e+00 -2.9969e+00 +3.9926e-02 -2.8125e-01
94 +1.198002521e+01 +1.198002521e+01 -4.959974787e+00 -4.959974787e+00 +4.7573e+00 +2.1530e+00 -3.9616e-01 +7.9285e-01 +1.8806e+00 -2.4741e+00 +2.6404e+00 -4.0502e+00 -4.9563e-01 -9.5293e-01
105 +1.145162541e+01 +1.145162541e+01 -5.488374586e+00 -5.488374586e+00 +3.5175e+00 +2.0544e+00 -6.0350e-01 +4.1832e-01 +1.3231e+00 -3.3453e+00 +3.4011e+00 -4.6971e+00 +3.9283e-01 -1.6721e+00
127 +1.047287670e+01 +1.047287670e+01 -6.467123304e+00 -6.467123304e+00 +5.0185e+00 +2.3598e+00 -5.1204e-01 +1.2178e-01 +1.9123e+00 -3.5662e+00 +4.6350e+00 -4.5903e+00 +6.4706e-01 -3.8436e-01
159 +9.658196755e+00 +9.658196755e+00 -7.281803245e+00 -7.281803245e+00 +4.0517e+00 +2.3674e+00 -2.7488e+00 +6.9002e-01 +4.5237e-01 -3.1197e+00 +2.4328e+00 -3.0881e+00 -1.3904e+00 -3.1770e-01
185 +5.180879000e+00 +5.180879000e+00 -1.175912100e+01 -1.175912100e+01 +3.1437e+00 +2.5243e+00 -1.4041e+00 +7.0964e-01 +5.6950e-01 -2.4592e+00 +3.5861e+00 -2.5383e+00 -7.1916e-02 -1.6092e+00
