% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.696355518e+01 +3.696355518e+01 +2.002355518e+01 +2.002355518e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
27 +2.003988999e+01 +2.003988999e+01 +3.099889987e+00 +3.099889987e+00 +3.7651e+00 +4.5059e+00 -3.5545e+00
54 +1.431641779e+01 +1.431641779e+01 -2.623582212e+00 -2.623582212e+00 +5.6627e+00 +5.2218e+00 -3.9614e+00
86 +9.082377447e+00 +9.082377447e+00 -7.857622553e+00 -7.857622553e+00 +4.3883e+00 +5.0272e+00 -2.2577e+00
114 +3.809852715e+00 +3.809852715e+00 -1.313014728e+01 -1.313014728e+01 +4.5126e+00 +3.4254e+00 -2.3327e+00
316 +2.315922782e+00 +2.315922782e+00 -1.462407722e+01 -1.462407722e+01 +3.3623e+00 +2.5917e+00 -1.3145e+00
328 +1.733540397e+00 +1.733540397e+00 -1.520645960e+01 -1.520645960e+01 +3.4527e+00 +2.0506e+00 -1.3056e+00
457 +3.706654170e-01 +3.706654170e-01 -1.656933458e+01 -1.656933458e+01 +3.7151e+00 +2.5418e+00 -1.5908e+00
957 +2.684866096e-01 +2.684866096e-01 -1.667151339e+01 -1.667151339e+01 +3.5759e+00 +2.3970e+00 -1.4462e+00
962 +2.179954737e-01 +2.179954737e-01 -1.672200453e+01 -1.672200453e+01 +3.6445e+00 +2.5001e+00 -1.5265e+00
1978 +1.227745826e-01 +1.227745826e-01 -1.681722542e+01 -1.681722542e+01 +3.6520e+00 +2.5420e+00 -1.5289e+00
1985 +1.087586276e-01 +1.087586276e-01 -1.683124137e+01 -1.683124137e+01 +3.6383e+00 +2.5227e+00 -1.5081e+00
2223 +9.768980767e-02 +9.768980767e-02 -1.684231019e+01 -1.684231019e+01 +3.6521e+00 +2.5471e+00 -1.5224e+00
2302 +6.189960723e-02 +6.189960723e-02 -1.687810039e+01 -1.687810039e+01 +3.6834e+00 +2.5872e+00 -1.5572e+00
2368 +3.352322628e-02 +3.352322628e-02 -1.690647677e+01 -1.690647677e+01 +3.6448e+00 +2.5397e+00 -1.5196e+00
2602 +2.029666109e-02 +2.029666109e-02 -1.691970334e+01 -1.691970334e+01 +3.6459e+00 +2.5396e+00 -1.5205e+00
% function evaluation | noise-free fitness - Fopt (1.881000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.772316610e+01 +4.772316610e+01 +6.653316610e+01 +6.653316610e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 +2.186536172e+01 +2.186536172e+01 +4.067536172e+01 +4.067536172e+01 -4.5177e-01 +5.6995e-01 +7.5086e-02
20 +9.655401253e+00 +9.655401253e+00 +2.846540125e+01 +2.846540125e+01 -6.3587e-01 -2.9962e-01 -7.3318e-01
41 +4.560271579e+00 +4.560271579e+00 +2.337027158e+01 +2.337027158e+01 -5.3003e-01 +8.4056e-01 -6.2964e-01
59 +3.322215026e+00 +3.322215026e+00 +2.213221503e+01 +2.213221503e+01 -1.0821e+00 +1.5034e+00 -3.6716e-01
113 +2.848386623e+00 +2.848386623e+00 +2.165838662e+01 +2.165838662e+01 +7.5732e-01 +2.1918e+00 -1.3783e+00
287 +2.182202409e+00 +2.182202409e+00 +2.099220241e+01 +2.099220241e+01 +2.6556e+00 +3.2437e+00 -2.7440e+00
512 +2.054675457e+00 +2.054675457e+00 +2.086467546e+01 +2.086467546e+01 +2.1494e+00 +2.9335e+00 -2.3414e+00
951 +1.800239166e+00 +1.800239166e+00 +2.061023917e+01 +2.061023917e+01 +1.5583e+00 +2.7314e+00 -1.9359e+00
1000 +1.718695697e+00 +1.718695697e+00 +2.052869570e+01 +2.052869570e+01 +1.4818e+00 +2.8528e+00 -1.8997e+00
